Code,Country,Year,Income,AgeAMI,IncomeAMI,RecordsAMI,SexAMI,YearAMI,Age_AAI,Records_AAI,Sex_AAI,Year_AAI,Year_AMC,Team_AMC,NOC_AMC,Age_AMC,Sex_AMC,Records_AMC,Income_AMC,Year_AAC,Team_AAC,NOC_AAC,Age_AAC,Sex_AAC,Records_AAC,Income_AAC,Income_AAI
,,,,,,,,,,,,,2004,Kazakhstan,KAZ,21,M,1,LM,1992,Hong Kong,HKG,20,F,1,H,
,,,,,,,,,,,,,2004,Kazakhstan,KAZ,22,M,1,LM,1992,Hong Kong,HKG,20,M,5,H,
,,,,,,,,,,,,,2004,Kazakhstan,KAZ,23,M,3,LM,1992,Hong Kong,HKG,21,F,2,H,
,,,,,,,,,,,,,2004,Kazakhstan,KAZ,25,M,1,LM,1992,Hong Kong,HKG,22,F,1,H,
,,,,,,,,,,,,,2004,Kazakhstan,KAZ,29,M,1,LM,1992,Hong Kong,HKG,22,M,4,H,
,,,,,,,,,,,,,2004,Kazakhstan,KAZ,31,M,1,LM,1992,Hong Kong,HKG,23,F,3,H,
,,,,,,,,,,,,,2004,Kenya,KEN,19,M,2,L,1992,Hong Kong,HKG,23,M,3,H,
,,,,,,,,,,,,,2004,Kenya,KEN,22,M,2,L,1992,Hong Kong,HKG,24,F,1,H,
,,,,,,,,,,,,,2004,Kenya,KEN,24,F,1,L,1992,Hong Kong,HKG,26,F,2,H,
,,,,,,,,,,,,,2004,Kenya,KEN,29,M,1,L,1992,Hong Kong,HKG,26,M,6,H,
,,,,,,,,,,,,,2004,Kenya,KEN,32,F,1,L,1992,Hong Kong,HKG,27,M,3,H,
,,,,,,,,,,,,,2004,Latvia,LAT,22,M,1,UM,1992,Hong Kong,HKG,28,M,3,H,
,,,,,,,,,,,,,2004,Latvia,LAT,25,M,1,UM,1992,Hong Kong,HKG,29,F,1,H,
,,,,,,,,,,,,,2004,Latvia,LAT,28,F,1,UM,1992,Hong Kong,HKG,30,M,2,H,
,,,,,,,,,,,,,2004,Latvia,LAT,29,M,1,UM,1992,Hong Kong,HKG,31,M,3,H,
,,,,,,,,,,,,,2004,Lithuania,LTU,24,F,1,UM,1992,Hong Kong,HKG,32,M,1,H,
,,,,,,,,,,,,,2004,Lithuania,LTU,29,M,1,UM,1992,Hong Kong,HKG,47,M,1,H,
,,,,,,,,,,,,,2004,Lithuania,LTU,32,M,1,UM,1992,Hungary,HUN,12,F,2,UM,
,,,,,,,,,,,,,2004,Mexico,MEX,22,F,1,UM,1992,Hungary,HUN,14,F,7,UM,
,,,,,,,,,,,,,2004,Mexico,MEX,26,M,1,UM,1992,Hungary,HUN,15,F,6,UM,
,,,,,,,,,,,,,2004,Mexico,MEX,27,F,1,UM,1992,Hungary,HUN,16,F,8,UM,
,,,,,,,,,,,,,2004,Mexico,MEX,30,F,1,UM,1992,Hungary,HUN,17,F,15,UM,
,,,,,,,,,,,,,2004,Mongolia,MGL,20,M,1,L,1992,Hungary,HUN,17,M,4,UM,
,,,,,,,,,,,,,2004,Morocco,MAR,26,F,1,LM,1992,Hungary,HUN,18,F,9,UM,
,,,,,,,,,,,,,2004,Morocco,MAR,29,M,2,LM,1992,Hungary,HUN,18,M,7,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,18,F,1,H,1992,Hungary,HUN,19,F,6,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,20,M,1,H,1992,Hungary,HUN,19,M,1,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,21,F,1,H,1992,Hungary,HUN,20,F,4,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,21,M,2,H,1992,Hungary,HUN,20,M,16,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,22,F,3,H,1992,Hungary,HUN,21,F,6,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,22,M,2,H,1992,Hungary,HUN,21,M,21,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,23,F,1,H,1992,Hungary,HUN,22,F,4,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,23,M,3,H,1992,Hungary,HUN,22,M,31,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,24,F,4,H,1992,Hungary,HUN,23,F,7,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,24,M,3,H,1992,Hungary,HUN,23,M,15,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,25,F,5,H,1992,Hungary,HUN,24,F,4,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,25,M,5,H,1992,Hungary,HUN,24,M,24,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,26,F,4,H,1992,Hungary,HUN,25,F,6,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,26,M,5,H,1992,Hungary,HUN,25,M,19,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,27,F,5,H,1992,Hungary,HUN,26,F,4,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,27,M,1,H,1992,Hungary,HUN,26,M,15,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,28,F,2,H,1992,Hungary,HUN,27,F,6,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,28,M,3,H,1992,Hungary,HUN,27,M,32,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,29,F,2,H,1992,Hungary,HUN,28,F,3,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,29,M,3,H,1992,Hungary,HUN,28,M,5,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,30,F,6,H,1992,Hungary,HUN,29,M,7,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,30,M,2,H,1992,Hungary,HUN,30,F,1,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,31,F,2,H,1992,Hungary,HUN,30,M,11,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,31,M,1,H,1992,Hungary,HUN,31,M,7,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,32,F,1,H,1992,Hungary,HUN,32,F,2,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,32,M,1,H,1992,Hungary,HUN,32,M,8,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,33,M,1,H,1992,Hungary,HUN,33,F,6,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,34,F,3,H,1992,Hungary,HUN,33,M,4,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,34,M,1,H,1992,Hungary,HUN,34,M,1,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,35,M,1,H,1992,Hungary,HUN,35,F,2,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,36,F,1,H,1992,Hungary,HUN,35,M,4,UM,
,,,,,,,,,,,,,2004,Netherlands,NED,37,M,1,H,1992,Hungary,HUN,36,F,2,UM,
,,,,,,,,,,,,,2004,New Zealand,NZL,25,F,2,H,1992,Hungary,HUN,36,M,3,UM,
,,,,,,,,,,,,,2004,New Zealand,NZL,25,M,1,H,1992,Hungary,HUN,38,F,1,UM,
,,,,,,,,,,,,,2004,New Zealand,NZL,27,M,1,H,1992,Hungary,HUN,38,M,2,UM,
,,,,,,,,,,,,,2004,New Zealand,NZL,28,F,1,H,1992,Hungary,HUN,39,M,2,UM,
,,,,,,,,,,,,,2004,New Zealand,NZL,33,M,1,H,1992,Hungary,HUN,40,M,1,UM,
,,,,,,,,,,,,,2004,Nigeria,NGR,18,M,1,L,1992,Iceland,ISL,18,F,1,H,
,,,,,,,,,,,,,2004,Nigeria,NGR,20,M,2,L,1992,Iceland,ISL,20,M,2,H,
,,,,,,,,,,,,,2004,Nigeria,NGR,22,M,1,L,1992,Iceland,ISL,21,M,3,H,
,,,,,,,,,,,,,2004,Nigeria,NGR,24,M,1,L,1992,Iceland,ISL,22,M,1,H,
,,,,,,,,,,,,,2004,Nigeria,NGR,25,M,1,L,1992,Iceland,ISL,23,F,2,H,
,,,,,,,,,,,,,2004,Nigeria,NGR,27,M,1,L,1992,Iceland,ISL,24,M,4,H,
,,,,,,,,,,,,,2004,Nigeria,NGR,28,M,1,L,1992,Iceland,ISL,25,F,2,H,
,,,,,,,,,,,,,2004,North Korea,PRK,20,M,1,L,1992,Iceland,ISL,26,M,2,H,
,,,,,,,,,,,,,2004,North Korea,PRK,24,F,1,L,1992,Iceland,ISL,27,M,2,H,
,,,,,,,,,,,,,2004,North Korea,PRK,25,F,2,L,1992,Iceland,ISL,28,M,2,H,
,,,,,,,,,,,,,2004,North Korea,PRK,27,M,1,L,1992,Iceland,ISL,29,M,1,H,
,,,,,,,,,,,,,2004,Norway,NOR,21,F,1,H,1992,Iceland,ISL,30,M,1,H,
,,,,,,,,,,,,,2004,Norway,NOR,22,M,1,H,1992,Iceland,ISL,31,M,5,H,
,,,,,,,,,,,,,2004,Norway,NOR,27,M,1,H,1992,Iceland,ISL,32,M,1,H,
,,,,,,,,,,,,,2004,Norway,NOR,28,M,3,H,1992,Iceland,ISL,36,M,1,H,
,,,,,,,,,,,,,2004,Norway,NOR,31,F,1,H,1992,Iceland,ISL,62,M,1,H,
,,,,,,,,,,,,,2004,Paraguay,PAR,20,M,2,LM,1992,India,IND,18,M,4,L,
,,,,,,,,,,,,,2004,Paraguay,PAR,21,M,1,LM,1992,India,IND,19,M,5,L,
,,,,,,,,,,,,,2004,Paraguay,PAR,22,M,5,LM,1992,India,IND,20,M,8,L,
,,,,,,,,,,,,,2004,Paraguay,PAR,23,M,6,LM,1992,India,IND,21,M,3,L,
,,,,,,,,,,,,,2004,Paraguay,PAR,30,M,1,LM,1992,India,IND,22,M,2,L,
,,,,,,,,,,,,,2004,Paraguay,PAR,33,M,2,LM,1992,India,IND,23,M,3,L,
,,,,,,,,,,,,,2004,Poland,POL,20,F,3,UM,1992,India,IND,24,F,2,L,
,,,,,,,,,,,,,2004,Poland,POL,22,F,2,UM,1992,India,IND,24,M,5,L,
,,,,,,,,,,,,,2004,Poland,POL,23,F,1,UM,1992,India,IND,25,F,1,L,
,,,,,,,,,,,,,2004,Poland,POL,26,F,1,UM,1992,India,IND,25,M,1,L,
,,,,,,,,,,,,,2004,Poland,POL,29,M,1,UM,1992,India,IND,26,F,1,L,
,,,,,,,,,,,,,2004,Poland,POL,30,F,1,UM,1992,India,IND,26,M,4,L,
,,,,,,,,,,,,,2004,Poland,POL,30,M,2,UM,1992,India,IND,27,F,2,L,
,,,,,,,,,,,,,2004,Poland,POL,36,M,1,UM,1992,India,IND,27,M,7,L,
,,,,,,,,,,,,,2004,Portugal,POR,24,M,1,H,1992,India,IND,28,M,3,L,
,,,,,,,,,,,,,2004,Portugal,POR,25,M,1,H,1992,India,IND,29,M,3,L,
,,,,,,,,,,,,,2004,Portugal,POR,27,M,1,H,1992,India,IND,30,M,1,L,
,,,,,,,,,,,,,2004,Romania,ROU,16,F,5,LM,1992,India,IND,31,M,3,L,
,,,,,,,,,,,,,2004,Romania,ROU,17,F,4,LM,1992,India,IND,32,M,2,L,
,,,,,,,,,,,,,2004,Romania,ROU,18,F,1,LM,1992,India,IND,38,F,1,L,
,,,,,,,,,,,,,2004,Romania,ROU,19,F,1,LM,1992,Indonesia,INA,18,M,2,L,
,,,,,,,,,,,,,2004,Romania,ROU,20,F,1,LM,1992,Indonesia,INA,19,M,1,L,
,,,,,,,,,,,,,2004,Romania,ROU,20,M,2,LM,1992,Indonesia,INA,20,F,2,L,
,,,,,,,,,,,,,2004,Romania,ROU,21,F,1,LM,1992,Indonesia,INA,20,M,5,L,
,,,,,,,,,,,,,2004,Romania,ROU,21,M,1,LM,1992,Indonesia,INA,21,F,3,L,
,,,,,,,,,,,,,2004,Romania,ROU,22,F,1,LM,1992,Indonesia,INA,22,F,2,L,
,,,,,,,,,,,,,2004,Romania,ROU,22,M,1,LM,1992,Indonesia,INA,22,M,2,L,
,,,,,,,,,,,,,2004,Romania,ROU,23,M,4,LM,1992,Indonesia,INA,23,F,2,L,
,,,,,,,,,,,,,2004,Romania,ROU,26,M,2,LM,1992,Indonesia,INA,23,M,5,L,
,,,,,,,,,,,,,2004,Romania,ROU,27,F,1,LM,1992,Indonesia,INA,24,F,3,L,
,,,,,,,,,,,,,2004,Romania,ROU,28,F,5,LM,1992,Indonesia,INA,24,M,4,L,
,,,,,,,,,,,,,2004,Romania,ROU,28,M,2,LM,1992,Indonesia,INA,25,M,3,L,
,,,,,,,,,,,,,2004,Romania,ROU,29,F,2,LM,1992,Indonesia,INA,26,M,1,L,
,,,,,,,,,,,,,2004,Romania,ROU,32,F,1,LM,1992,Indonesia,INA,27,M,3,L,
,,,,,,,,,,,,,2004,Romania,ROU,33,F,1,LM,1992,Indonesia,INA,28,F,1,L,
,,,,,,,,,,,,,2004,Romania,ROU,35,F,1,LM,1992,Indonesia,INA,30,F,3,L,
,,,,,,,,,,,,,2004,Romania,ROU,39,F,1,LM,1992,Indonesia,INA,32,F,1,L,
,,,,,,,,,,,,,2004,Romania,ROU,40,F,1,LM,1992,Indonesia-1,INA,20,F,1,L,
,,,,,,,,,,,,,2004,Russia,RUS,15,F,2,UM,1992,Indonesia-1,INA,22,F,1,L,
,,,,,,,,,,,,,2004,Russia,RUS,16,F,4,UM,1992,Indonesia-1,INA,25,M,1,L,
,,,,,,,,,,,,,2004,Russia,RUS,17,F,1,UM,1992,Indonesia-1,INA,28,M,1,L,
,,,,,,,,,,,,,2004,Russia,RUS,18,F,5,UM,1992,Indonesia-2,INA,21,M,1,L,
,,,,,,,,,,,,,2004,Russia,RUS,19,F,1,UM,1992,Indonesia-2,INA,24,M,1,L,
,,,,,,,,,,,,,2004,Russia,RUS,19,M,3,UM,1992,Indonesia-2,INA,26,F,1,L,
,,,,,,,,,,,,,2004,Russia,RUS,20,F,4,UM,1992,Indonesia-2,INA,27,F,1,L,
,,,,,,,,,,,,,2004,Russia,RUS,20,M,4,UM,1992,Iraq,IRQ,20,M,1,LM,
,,,,,,,,,,,,,2004,Russia,RUS,21,F,11,UM,1992,Iraq,IRQ,21,M,1,LM,
,,,,,,,,,,,,,2004,Russia,RUS,21,M,5,UM,1992,Iraq,IRQ,22,M,1,LM,
,,,,,,,,,,,,,2004,Russia,RUS,22,F,7,UM,1992,Iraq,IRQ,26,M,1,LM,
,,,,,,,,,,,,,2004,Russia,RUS,22,M,4,UM,1992,Iraq,IRQ,29,M,2,LM,
,,,,,,,,,,,,,2004,Russia,RUS,23,F,8,UM,1992,Iraq,IRQ,31,M,1,LM,
,,,,,,,,,,,,,2004,Russia,RUS,23,M,6,UM,1992,Iraq,IRQ,32,M,1,LM,
,,,,,,,,,,,,,2004,Russia,RUS,24,F,6,UM,1992,Ireland,IRL,19,M,1,H,
,,,,,,,,,,,,,2004,Russia,RUS,24,M,7,UM,1992,Ireland,IRL,20,M,1,H,
,,,,,,,,,,,,,2004,Russia,RUS,25,F,7,UM,1992,Ireland,IRL,21,M,5,H,
,,,,,,,,,,,,,2004,Russia,RUS,25,M,7,UM,1992,Ireland,IRL,22,F,6,H,
,,,,,,,,,,,,,2004,Russia,RUS,26,F,5,UM,1992,Ireland,IRL,22,M,7,H,
,,,,,,,,,,,,,2004,Russia,RUS,26,M,7,UM,1992,Ireland,IRL,23,M,6,H,
,,,,,,,,,,,,,2004,Russia,RUS,27,F,2,UM,1992,Ireland,IRL,24,F,1,H,
,,,,,,,,,,,,,2004,Russia,RUS,27,M,3,UM,1992,Ireland,IRL,24,M,4,H,
,,,,,,,,,,,,,2004,Russia,RUS,28,F,3,UM,1992,Ireland,IRL,25,M,7,H,
,,,,,,,,,,,,,2004,Russia,RUS,28,M,6,UM,1992,Ireland,IRL,26,F,1,H,
,,,,,,,,,,,,,2004,Russia,RUS,29,F,6,UM,1992,Ireland,IRL,26,M,4,H,
,,,,,,,,,,,,,2004,Russia,RUS,29,M,5,UM,1992,Ireland,IRL,27,M,2,H,
,,,,,,,,,,,,,2004,Russia,RUS,30,F,3,UM,1992,Ireland,IRL,28,F,2,H,
,,,,,,,,,,,,,2004,Russia,RUS,30,M,17,UM,1992,Ireland,IRL,28,M,5,H,
,,,,,,,,,,,,,2004,Russia,RUS,31,F,7,UM,1992,Ireland,IRL,29,F,1,H,
,,,,,,,,,,,,,2004,Russia,RUS,31,M,4,UM,1992,Ireland,IRL,29,M,2,H,
,,,,,,,,,,,,,2004,Russia,RUS,32,F,3,UM,1992,Ireland,IRL,30,F,2,H,
,,,,,,,,,,,,,2004,Russia,RUS,32,M,2,UM,1992,Ireland,IRL,30,M,2,H,
,,,,,,,,,,,,,2004,Russia,RUS,33,F,3,UM,1992,Ireland,IRL,31,M,1,H,
,,,,,,,,,,,,,2004,Russia,RUS,33,M,1,UM,1992,Ireland,IRL,32,M,4,H,
,,,,,,,,,,,,,2004,Russia,RUS,34,M,7,UM,1992,Ireland,IRL,33,F,2,H,
,,,,,,,,,,,,,2004,Russia,RUS,35,F,2,UM,1992,Ireland,IRL,34,M,2,H,
,,,,,,,,,,,,,2004,Russia,RUS,35,M,4,UM,1992,Ireland,IRL,35,M,1,H,
,,,,,,,,,,,,,2004,Russia,RUS,36,M,1,UM,1992,Ireland,IRL,36,M,1,H,
,,,,,,,,,,,,,2004,Russia,RUS,37,M,1,UM,1992,Ireland,IRL,39,M,2,H,
,,,,,,,,,,,,,2004,Russia,RUS,38,F,1,UM,1992,Ireland,IRL,41,M,2,H,
,,,,,,,,,,,,,2004,Russia,RUS,38,M,1,UM,1992,Ireland,IRL,42,M,3,H,
,,,,,,,,,,,,,2004,Russia,RUS,40,M,1,UM,1992,Israel,ISR,15,F,3,H,
,,,,,,,,,,,,,2004,Russia,RUS,42,M,1,UM,1992,Israel,ISR,19,M,1,H,
,,,,,,,,,,,,,2004,Russia,RUS,45,M,1,UM,1992,Israel,ISR,20,M,2,H,
,,,,,,,,,,,,,2004,Slovakia,SVK,22,M,1,UM,1992,Israel,ISR,21,M,4,H,
,,,,,,,,,,,,,2004,Slovakia,SVK,23,M,1,UM,1992,Israel,ISR,22,M,15,H,
,,,,,,,,,,,,,2004,Slovakia,SVK,24,M,2,UM,1992,Israel,ISR,24,F,4,H,
,,,,,,,,,,,,,2004,Slovakia,SVK,25,M,1,UM,1992,Israel,ISR,24,M,3,H,
,,,,,,,,,,,,,2004,Slovakia,SVK,26,M,1,UM,1992,Israel,ISR,25,F,1,H,
,,,,,,,,,,,,,2004,Slovakia,SVK,27,M,2,UM,1992,Israel,ISR,25,M,2,H,
,,,,,,,,,,,,,2004,Slovakia,SVK,30,M,1,UM,1992,Israel,ISR,26,M,2,H,
,,,,,,,,,,,,,2004,Slovakia,SVK,32,F,1,UM,1992,Israel,ISR,28,F,1,H,
,,,,,,,,,,,,,2004,Slovenia,SLO,22,F,1,H,1992,Israel,ISR,28,M,1,H,
,,,,,,,,,,,,,2004,Slovenia,SLO,25,M,1,H,1992,Israel,ISR,29,M,1,H,
,,,,,,,,,,,,,2004,Slovenia,SLO,27,F,1,H,1992,Israel,ISR,30,M,1,H,
,,,,,,,,,,,,,2004,Slovenia,SLO,28,M,1,H,1992,Israel,ISR,32,M,2,H,
,,,,,,,,,,,,,2004,Slovenia,SLO,32,M,1,H,1992,Israel,ISR,41,M,1,H,
,,,,,,,,,,,,,2004,South Africa,RSA,19,M,1,UM,1992,Italy,ITA,15,F,5,H,
,,,,,,,,,,,,,2004,South Africa,RSA,20,M,1,UM,1992,Italy,ITA,17,F,1,H,
,,,,,,,,,,,,,2004,South Africa,RSA,23,M,1,UM,1992,Italy,ITA,18,F,9,H,
,,,,,,,,,,,,,2004,South Africa,RSA,24,M,3,UM,1992,Italy,ITA,18,M,5,H,
,,,,,,,,,,,,,2004,South Africa,RSA,25,F,1,UM,1992,Italy,ITA,19,F,2,H,
,,,,,,,,,,,,,2004,South Africa,RSA,26,M,1,UM,1992,Italy,ITA,19,M,5,H,
,,,,,,,,,,,,,2004,South Africa,RSA,29,M,1,UM,1992,Italy,ITA,20,F,7,H,
,,,,,,,,,,,,,2004,South Africa,RSA,30,M,1,UM,1992,Italy,ITA,20,M,17,H,
,,,,,,,,,,,,,2004,South Korea,KOR,18,F,1,H,1992,Italy,ITA,21,F,2,H,
,,,,,,,,,,,,,2004,South Korea,KOR,19,F,2,H,1992,Italy,ITA,21,M,15,H,
,,,,,,,,,,,,,2004,South Korea,KOR,19,M,2,H,1992,Italy,ITA,22,F,19,H,
,,,,,,,,,,,,,2004,South Korea,KOR,20,F,1,H,1992,Italy,ITA,22,M,36,H,
,,,,,,,,,,,,,2004,South Korea,KOR,20,M,1,H,1992,Italy,ITA,23,F,4,H,
,,,,,,,,,,,,,2004,South Korea,KOR,21,F,4,H,1992,Italy,ITA,23,M,30,H,
,,,,,,,,,,,,,2004,South Korea,KOR,21,M,1,H,1992,Italy,ITA,24,F,16,H,
,,,,,,,,,,,,,2004,South Korea,KOR,22,M,2,H,1992,Italy,ITA,24,M,64,H,
,,,,,,,,,,,,,2004,South Korea,KOR,23,F,4,H,1992,Italy,ITA,25,F,6,H,
,,,,,,,,,,,,,2004,South Korea,KOR,23,M,2,H,1992,Italy,ITA,25,M,29,H,
,,,,,,,,,,,,,2004,South Korea,KOR,24,F,3,H,1992,Italy,ITA,26,F,9,H,
,,,,,,,,,,,,,2004,South Korea,KOR,24,M,5,H,1992,Italy,ITA,26,M,15,H,
,,,,,,,,,,,,,2004,South Korea,KOR,25,F,1,H,1992,Italy,ITA,27,F,9,H,
,,,,,,,,,,,,,2004,South Korea,KOR,26,F,2,H,1992,Italy,ITA,27,M,17,H,
,,,,,,,,,,,,,2004,South Korea,KOR,26,M,1,H,1992,Italy,ITA,28,F,5,H,
,,,,,,,,,,,,,2004,South Korea,KOR,27,F,1,H,1992,Italy,ITA,28,M,11,H,
,,,,,,,,,,,,,2004,South Korea,KOR,27,M,1,H,1992,Italy,ITA,29,F,7,H,
,,,,,,,,,,,,,2004,South Korea,KOR,28,F,1,H,1992,Italy,ITA,29,M,19,H,
,,,,,,,,,,,,,2004,South Korea,KOR,28,M,2,H,1992,Italy,ITA,30,F,2,H,
,,,,,,,,,,,,,2004,South Korea,KOR,29,F,2,H,1992,Italy,ITA,30,M,14,H,
,,,,,,,,,,,,,2004,South Korea,KOR,29,M,2,H,1992,Italy,ITA,31,M,12,H,
,,,,,,,,,,,,,2004,South Korea,KOR,30,F,1,H,1992,Italy,ITA,32,M,11,H,
,,,,,,,,,,,,,2004,South Korea,KOR,30,M,1,H,1992,Italy,ITA,33,M,11,H,
,,,,,,,,,,,,,2004,South Korea,KOR,31,F,2,H,1992,Italy,ITA,34,M,4,H,
,,,,,,,,,,,,,2004,South Korea,KOR,32,F,1,H,1992,Italy,ITA,35,M,2,H,
,,,,,,,,,,,,,2004,South Korea-1,KOR,24,F,1,H,1992,Italy,ITA,36,F,1,H,
,,,,,,,,,,,,,2004,South Korea-1,KOR,27,F,3,H,1992,Italy,ITA,36,M,1,H,
,,,,,,,,,,,,,2004,South Korea-2,KOR,28,M,1,H,1992,Italy,ITA,37,M,2,H,
,,,,,,,,,,,,,2004,South Korea-2,KOR,29,M,1,H,1992,Italy,ITA,38,F,1,H,
,,,,,,,,,,,,,2004,Spain,ESP,16,F,1,H,1992,Italy,ITA,38,M,2,H,
,,,,,,,,,,,,,2004,Spain,ESP,21,M,2,H,1992,Italy,ITA,39,M,2,H,
,,,,,,,,,,,,,2004,Spain,ESP,22,M,1,H,1992,Italy,ITA,50,F,2,H,
,,,,,,,,,,,,,2004,Spain,ESP,23,M,1,H,1992,Jamaica,JAM,16,F,2,LM,
,,,,,,,,,,,,,2004,Spain,ESP,25,M,2,H,1992,Jamaica,JAM,18,F,2,LM,
,,,,,,,,,,,,,2004,Spain,ESP,26,M,2,H,1992,Jamaica,JAM,19,M,1,LM,
,,,,,,,,,,,,,2004,Spain,ESP,27,M,3,H,1992,Jamaica,JAM,20,F,1,LM,
,,,,,,,,,,,,,2004,Spain,ESP,28,M,1,H,1992,Jamaica,JAM,20,M,1,LM,
,,,,,,,,,,,,,2004,Spain,ESP,29,M,4,H,1992,Jamaica,JAM,21,M,4,LM,
,,,,,,,,,,,,,2004,Spain,ESP,30,F,1,H,1992,Jamaica,JAM,22,F,6,LM,
,,,,,,,,,,,,,2004,Spain,ESP,31,F,1,H,1992,Jamaica,JAM,22,M,2,LM,
,,,,,,,,,,,,,2004,Spain,ESP,34,F,1,H,1992,Jamaica,JAM,23,F,5,LM,
,,,,,,,,,,,,,2004,Spain,ESP,34,M,2,H,1992,Jamaica,JAM,23,M,5,LM,
,,,,,,,,,,,,,2004,Spain,ESP,35,M,1,H,1992,Jamaica,JAM,24,M,1,LM,
,,,,,,,,,,,,,2004,Spain,ESP,38,F,2,H,1992,Jamaica,JAM,25,M,3,LM,
,,,,,,,,,,,,,2004,Spain,ESP,40,M,1,H,1992,Jamaica,JAM,26,M,2,LM,
,,,,,,,,,,,,,2004,Spain,ESP,45,M,1,H,1992,Jamaica,JAM,27,M,2,LM,
,,,,,,,,,,,,,2004,Spain,ESP,46,M,1,H,1992,Jamaica,JAM,28,F,4,LM,
,,,,,,,,,,,,,2004,Spain-2,ESP,30,F,1,H,1992,Jamaica,JAM,28,M,3,LM,
,,,,,,,,,,,,,2004,Spain-2,ESP,32,F,1,H,1992,Jamaica,JAM,29,M,1,LM,
,,,,,,,,,,,,,2004,Sweden,SWE,21,F,1,H,1992,Jamaica,JAM,31,F,1,LM,
,,,,,,,,,,,,,2004,Sweden,SWE,24,M,1,H,1992,Jamaica,JAM,31,M,2,LM,
,,,,,,,,,,,,,2004,Sweden,SWE,26,F,1,H,1992,Jamaica,JAM,32,F,3,LM,
,,,,,,,,,,,,,2004,Sweden,SWE,27,M,1,H,1992,Japan,JPN,13,F,2,H,
,,,,,,,,,,,,,2004,Sweden,SWE,28,F,1,H,1992,Japan,JPN,14,F,4,H,
,,,,,,,,,,,,,2004,Sweden,SWE,28,M,2,H,1992,Japan,JPN,16,F,15,H,
,,,,,,,,,,,,,2004,Sweden,SWE,29,F,1,H,1992,Japan,JPN,16,M,3,H,
,,,,,,,,,,,,,2004,Sweden,SWE,29,M,1,H,1992,Japan,JPN,17,F,7,H,
,,,,,,,,,,,,,2004,Sweden,SWE,32,M,1,H,1992,Japan,JPN,17,M,4,H,
,,,,,,,,,,,,,2004,Sweden,SWE,42,M,1,H,1992,Japan,JPN,18,F,10,H,
,,,,,,,,,,,,,2004,Sweden,SWE,44,M,1,H,1992,Japan,JPN,18,M,3,H,
,,,,,,,,,,,,,2004,Switzerland,SUI,23,M,1,H,1992,Japan,JPN,19,F,7,H,
,,,,,,,,,,,,,2004,Switzerland,SUI,25,M,2,H,1992,Japan,JPN,19,M,6,H,
,,,,,,,,,,,,,2004,Switzerland,SUI,32,F,1,H,1992,Japan,JPN,20,F,18,H,
,,,,,,,,,,,,,2004,Switzerland,SUI,35,M,1,H,1992,Japan,JPN,20,M,22,H,
,,,,,,,,,,,,,2004,Switzerland-2,SUI,27,M,1,H,1992,Japan,JPN,21,F,8,H,
,,,,,,,,,,,,,2004,Switzerland-2,SUI,30,M,1,H,1992,Japan,JPN,21,M,34,H,
,,,,,,,,,,,,,2004,Syria,SYR,22,M,1,LM,1992,Japan,JPN,22,F,9,H,
,,,,,,,,,,,,,2004,Thailand,THA,19,F,1,LM,1992,Japan,JPN,22,M,38,H,
,,,,,,,,,,,,,2004,Thailand,THA,22,F,1,LM,1992,Japan,JPN,23,F,7,H,
,,,,,,,,,,,,,2004,Thailand,THA,23,M,1,LM,1992,Japan,JPN,23,M,19,H,
,,,,,,,,,,,,,2004,Thailand,THA,24,F,1,LM,1992,Japan,JPN,24,F,4,H,
,,,,,,,,,,,,,2004,Thailand,THA,24,M,2,LM,1992,Japan,JPN,24,M,16,H,
,,,,,,,,,,,,,2004,Thailand,THA,25,F,1,LM,1992,Japan,JPN,25,F,9,H,
